Trade_ID,Ticker,Status,Open_Date,Closed_Date,Shares,Avg_Entry,Avg_Exit,Total_Cost,Realized_PL,Unrealized_PL,Return_Pct,Sell_Rule,Notes,Amount,Value,Stop_Loss,Rule,Buy_Notes,Sell_Notes,Risk_Budget
202511-026,AMD,CLOSED,2025-11-20 16:00,2025-11-20 16:00,40.0,231.24,211.70999999999998,9249.6,-781.2,0.0,-8.445770627919046,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0,ns No Setup,,,0.0
202511-027,HOOD,CLOSED,2025-11-20 16:00,2025-11-20 16:00,76.0,121.93,113.008,9266.68,-678.0720000000008,0.0,-7.317313212498982,sr1 Capital Protection,Auto-Import,0.0,0.0,0.0,ns No Setup,,,0.0
202511-028,MEDP,CLOSED,2025-11-24 10:00,2025-11-25 13:34,45.0,615.2966666666666,605.63,27688.35,-435.0,-137.5508057,-1.571057863686352,sr1 Capital Protection,,0.0,0.0,0.0,br8.1 Daily STL Break,Rebound from the 21e and a break of a daily STL. Swing Trader Idea generation. Starting a 2.5% position as I'm very cold at the moment. RS is strong on the stock,,0.0
202511-029,AMKR,CLOSED,2025-11-25 08:25,2025-12-16 08:33,2129.0,38.791449037106624,42.87640864255519,82586.995,8696.879,4975.109918,10.530567191602021,,,0.0,0.0,0.0,br3.1 Reclaim 21e,Showing RS with green signal. Above the 21e. Using the 10W as my stop. Hasn't closed below it since the uptrend. ,,0.0
202511-030,TQQQ,CLOSED,2025-11-25 09:30,2025-12-15 08:29,2412.0,54.21860696517413,52.82,130775.28,-3373.4399999999946,-3373.440736,-2.57957008388741,,,0.0,0.0,0.0,br3.1 Reclaim 21e,,,0.0
202511-031,SPXL,CLOSED,2025-11-25 09:35,2025-12-16 12:56,270.0,216.1927,217.75664444444442,58372.029,422.26499999999913,375.4994935,0.7234029846726745,,,0.0,0.0,0.0,br3.1 Reclaim 21e,SPY reclaims the 21e. Rotation to RSP ,,0.0
202511-032,WDC,CLOSED,2025-11-25 09:40,2025-12-15 14:41,239.0,156.6799581589958,172.044,37446.509999999995,3672.0060000000017,4698.749125,9.806003283082996,,,0.0,0.0,0.0,br3.1 Reclaim 21e,Reclaim of the 21e. Showing RS in downturn. Hot group,,0.0
202511-033,AMD,CLOSED,2025-11-25 12:40,2025-12-11 08:30,173.0,214.56577167630059,215.30999999999997,37119.8785,128.7515000000003,75.1215,0.3468532366020549,,,0.0,0.0,0.0,ns No Setup,Just conviction and no chart setup,,0.0
202511-034,NVDA,CLOSED,2025-11-25 22:16,2025-12-11 08:30,212.0,178.37152641509434,179.521,37814.7636,243.68839999999727,71.75782334,0.6444266122557415,,,0.0,0.0,0.0,ns No Setup,Just conviction buy. Stock chart doesn't look great,,0.0
202511-035,SOFI,CLOSED,2025-11-26 12:01,2025-12-09 13:20,1500.0,28.5569,26.8865,42835.35,-2505.6000000000013,-2590.350114,-5.849374406885905,,,0.0,0.0,0.0,br3.2 Reclaim 50s,Adding here using the 10W reclaim. a Flush and a powerful reclaim. RS is green on the weekly chart,,0.0
202511-036,HOOD,CLOSED,2025-11-26 12:27,2025-12-15 08:47,493.0,130.33051156186613,117.43599999999999,64252.9422,-6356.9941999999955,-5339.4422,-9.893701334660431,,,0.0,0.0,0.0,br10.8 Add: Generic Scale-In,On HOOD news DB entry,,0.0
202511-037,FIX,CLOSED,2025-11-26 12:57,2025-12-01 08:30,10.0,980.76,960.365,9807.6,-203.94999999999982,-210.5498291,-2.0795097679350687,,,0.0,0.0,0.0,br3.1 Reclaim 21e,,,0.0
202511-038,GDX,CLOSED,2025-11-26 13:11,2025-12-02 09:41,465.0,79.47999999999999,80.575,36958.2,509.1749999999995,558.0001419,1.3777050830397573,,,0.0,0.0,0.0,br3.1 Reclaim 21e,,,0.0
202511-039,CIEN,CLOSED,2025-11-26 13:12,2025-12-01 08:37,46.0,201.47000000000003,198.415,9267.62,-140.5300000000003,-152.2598315,-1.516354792276769,,,0.0,0.0,0.0,br8.1 Daily STL Break,Break of STL and RS above moving averages,,0.0
202511-040,PWR,CLOSED,2025-11-26 13:13,2025-11-26 13:13,20.0,457.31000000000006,459.669,9146.2,47.17999999999961,44.19978027,0.5158426450329056,,,0.0,0.0,0.0,br3.1 Reclaim 21e,,,0.0
202511-041,CLS,CLOSED,2025-11-28 08:30,2025-12-01 08:32,56.0,338.6255,330.09999999999997,18963.028,-477.42799999999966,-89.90827344,-2.517678083900945,,,0.0,0.0,0.0,br10.8 Add: Generic Scale-In,,,0.0
202511-042,BE,CLOSED,2025-11-28 09:39,2025-12-01 10:07,89.0,105.50999999999999,101.595,9390.39,-348.43500000000057,-232.2986914,-3.710548763150419,,,0.0,0.0,0.0,br3.2 Reclaim 50s,Reclaims both the 50s and the 21e,,0.0
202512-001,CRDO,CLOSED,2025-12-02 09:19,2025-12-03 10:40,95.0,199.68342105263156,179.112,18969.925,-1954.2850000000003,-1797.392117,-10.30201753565183,,,0.0,0.0,0.0,br6.1 Gapper,Massive earnings gap. ,,0.0
202512-002,ALAB,CLOSED,2025-12-02 09:19,2025-12-02 11:28,53.0,177.195,151.27,9391.335,-1374.0249999999992,-162.4447412,-14.63077400603854,,,0.0,0.0,0.0,br8.1 Daily STL Break,,,0.0
202512-003,U,CLOSED,2025-12-02 09:19,2025-12-12 08:37,775.0,47.268196129032255,47.895,36632.852,485.7730000000006,-858.8521183,1.326058369684131,,,0.0,0.0,0.0,br1.2 Cup w Handle,,,0.0
202512-004,MDB,CLOSED,2025-12-02 12:20,2025-12-04 12:46,60.0,405.72419999999994,397.16074999999995,24343.451999999997,-513.8069999999993,-444.2574836,-2.1106579296970676,,,0.0,0.0,0.0,br6.1 Gapper,Monster earnings,,0.0
202512-005,GEV,CLOSED,2025-12-02 12:30,2025-12-03 10:40,32.0,604.75,584.09,19352.0,-661.119999999999,-156.1601563,-3.4162877221992507,,,0.0,0.0,0.0,br8.1 Daily STL Break,Monster earnings,,0.0
202512-006,NAIL,CLOSED,2025-12-03 11:14,2025-12-08 08:35,319.0,64.84145768025078,59.54680250783699,20684.425,-1688.995,-1270.084805,-8.165540013802655,,,0.0,0.0,0.0,br9.1 21e Strategy,,,0.0
202512-007,GOOGL,CLOSED,2025-12-03 13:55,2025-12-11 08:30,120.0,320.977,314.972,38517.24,-720.6000000000029,-281.0388281,-1.8708505593858826,,,0.0,0.0,0.0,br3.1 Reclaim 21e,PB to the 8e. Mishandled GOOGL. Buying it again here. ,,0.0
202512-008,PLTR,CLOSED,2025-12-03 14:23,2025-12-17 10:17,172.0,179.19620930232557,182.475,30821.748,563.9519999999992,450.4324199,1.8297210138763034,,,0.0,0.0,0.0,br1.4 Double Bottom,Db entry here on my biggest winners,,0.0
202512-009,SNDK,CLOSED,2025-12-04 08:31,2025-12-15 09:33,175.0,216.17600000000002,204.434,37830.8,-2054.849999999998,-1749.301282,-5.431685293464579,,,0.0,0.0,0.0,br8.1 Daily STL Break,Break of daily stl. previous big leader,,0.0
202512-010,LLY,CLOSED,2025-12-04 08:31,2025-12-04 12:54,38.0,1024.41,1006.06,38927.58,-697.3000000000052,0.0,-1.791274977792108,,,0.0,0.0,0.0,br4.1 PB 21e,PB from 21e and rebounding ,,0.0
202512-011,RDDT,CLOSED,2025-12-04 08:31,2025-12-15 08:32,162.0,233.85839506172837,219.737,37885.06,-2287.666000000001,-1470.700198,-6.038438371220743,,,0.0,0.0,0.0,br1.1 Consolidation,Nice consolidation breakout,,0.0
202512-012,APP,CLOSED,2025-12-04 11:08,2025-12-12 09:44,27.0,696.5160740740741,671.15,18805.934,-684.884000000002,-697.8444614,-3.641850492509449,,,0.0,0.0,0.0,br1.1 Consolidation,Double bottom entry. buying late. missed the move ,,0.0
202512-013,GEV,CLOSED,2025-12-08 08:42,2025-12-17 10:17,108.0,654.1697222222223,663.0724351851852,70650.33,961.4929999999995,975.1308716,1.3609179178639357,,,0.0,0.0,0.0,br8.1 Daily STL Break,Break of STL. 2nd try,,0.0
202512-014,ARKK,CLOSED,2025-12-09 11:47,2025-12-11 08:30,334.0,82.737,81.842,27634.158,-298.9299999999987,-102.5710249,-1.0817409381534213,,,0.0,0.0,0.0,br3.1 Reclaim 21e,"Webby 3-day rule, RS not confirming ",,0.0
202512-015,ETHA,CLOSED,2025-12-09 14:31,2025-12-11 08:30,440.0,25.5,24.025,11220.0,-649.0000000000007,-587.3995972,-5.784313725490202,,,0.0,0.0,0.0,br3.1 Reclaim 21e,,,0.0
202512-016,LLY,CLOSED,2025-12-11 11:49,2025-12-17 10:43,35.0,1026.7417142857144,1051.072,35935.96,851.5599999999955,1099.115684,2.3696598059436718,,,0.0,0.0,0.0,br3.1 Reclaim 21e,Reclaim of 21e by LLY after multiple days pullback ,,0.0
202512-017,ASTS,CLOSED,2025-12-12 08:30,2025-12-12 12:24,702.0,83.207,82.67,58411.314,-376.97399999999436,0.0,-0.6453783936447559,,,0.0,0.0,0.0,br1.1 Consolidation,Put wrong market buy order on IBKR,,0.0
202512-018,ASTS,CLOSED,2025-12-12 08:51,2025-12-12 09:44,100.0,83.16,81.338,8316.0,-182.20000000000027,0.0,-2.190957190957194,,,0.0,0.0,0.0,br1.1 Consolidation,anticipated buy point,,0.0
202512-019,ULTA,CLOSED,2025-12-12 08:51,2025-12-15 09:21,15.0,599.09,597.2990000000001,8986.35,-26.865000000000805,37.50040283,-0.2989534126759007,,,0.0,0.0,0.0,br1.1 Consolidation,,,0.0
202512-020,TQQQ,CLOSED,2025-12-15 15:24,2025-12-15 09:26,225.0,53.727000000000004,51.93,12088.575,-404.32499999999936,0.0,-3.3446870288681616,,,0.0,0.0,0.0,br7.1 TQQQ Strategy,,,0.0
202512-021,GOOGL,CLOSED,2025-12-15 14:16,2025-12-16 08:33,20.0,308.3755,304.62,6167.51,-75.10999999999967,-3.109975586,-1.217833453046686,,,0.0,0.0,0.0,br4.1 PB 21e,,,0.0
202512-022,TSLA,CLOSED,2025-12-16 08:49,2025-12-17 10:17,48.0,477.56749999999994,479.78999999999996,22923.239999999998,106.6800000000012,-1.032480469,0.4653792395839384,,,0.0,0.0,0.0,br5.2 Upside Reversal,Upside reversal at consolidation area,,0.0
202512-023,GOOGL,CLOSED,2025-12-16 08:49,2025-12-16 12:56,75.0,309.1085,302.935,23183.1375,-463.01249999999925,62.92573242,-1.997195159628412,,,0.0,0.0,0.0,br3.1 Reclaim 21e,Upside reversal at 21e,,0.0
202512-024,GDX,CLOSED,2025-12-16 12:56,2025-12-17 10:43,135.0,86.01,84.85499999999999,11611.35,-155.92500000000015,-148.4995056,-1.34286710847576,,,0.0,0.0,0.0,br1.1 Consolidation,,,0.0
202512-025,UPRO,CLOSED,2025-12-16 14:31,2025-12-17 10:17,102.0,114.545,112.0,11683.59,-259.59000000000015,-271.8302802,-2.221834213627833,,,0.0,0.0,0.0,br5.2 Upside Reversal,,,0.0
202512-026,WDC,CLOSED,2025-12-17 09:25,2025-12-17 10:17,88.0,177.83,170.4,15649.04,-653.8400000000006,0.0,-4.178147669122199,,,0.0,0.0,0.0,br1.3 Cup w/o Handle,,,0.0
202512-027,WDC,CLOSED,2025-12-18 11:26,2025-12-18 11:27,40.0,179.68,176.95,7187.200000000001,-109.20000000000073,0.0,-1.5193677649154151,sr1 Capital Protection,Testing the waters on MU earnings gap,0.0,0.0,0.0,br1.2 Cup w Handle,Testing the waters on MU earnings gap,This market is not ready for trading,0.0
202512-028,APP,CLOSED,2025-12-18 11:26,2025-12-18 11:27,9.0,701.92,690.02,6317.28,-107.0999999999998,0.0,-1.6953498974242045,sr1 Capital Protection,Testing the waters on MU earnings gap ,0.0,0.0,0.0,br1.2 Cup w Handle,Testing the waters on MU earnings gap ,This market is not ready for trading,0.0
202512-029,SNDK,OPEN,2025-12-19 09:23,,53.0,322.7824528301887,0.0,17107.47,5496.814999999999,7708.726063232421,69.02345719822695,sr1 Capital Protection,Shotgun as market attempt to recover ,0.0,0.0,0.0,br8.1 Daily STL Break,Shotgun as market attempt to recover ,stopped out of add buy,575.955
202512-030,XBI,CLOSED,2025-12-19 09:23,2025-12-24 08:45,46.0,122.7193,125.1,5645.0878,109.51219999999955,99.85217192382788,1.9399556548969805,sr3 Portfolio Management,Shotgun as market attempt to recover ,0.0,0.0,0.0,br4.1 PB 21e,Shotgun as market attempt to recover ,Reducing exposure. Stock is doing nothing wrong,575.955
202512-031,PLTR,CLOSED,2025-12-19 09:23,2025-12-30 15:31,59.0,193.3617237288136,186.02813559322033,11408.3417,-432.6817000000003,-185.5498718261724,-3.7926782995989705,sr1 Capital Protection,Shotgun as market attempt to recover ,0.0,0.0,0.0,br1.2 Cup w Handle,Shotgun as market attempt to recover ,Stopped out. RS below all moving averages ,575.955
202512-032,WDC,CLOSED,2025-12-19 09:23,2025-12-22 11:23,31.0,180.98,174.334,5610.38,-206.02599999999958,-102.6100568,-3.6722289755774047,sr1 Capital Protection,Shotgun as market attempt to recover ,0.0,0.0,0.0,br1.2 Cup w Handle,Shotgun as market attempt to recover ,Stopped out ,575.955
202512-033,MU,OPEN,2025-12-19 09:23,,106.0,325.24927358490567,0.0,34476.423,-541.6759999999997,5613.744154052736,24.16184679147013,sr1 Capital Protection,Shotgun as market attempt to recover ,0.0,0.0,0.0,br1.2 Cup w Handle,Shotgun as market attempt to recover ,add buy stopped out,575.955
202512-034,AMKR,CLOSED,2025-12-19 09:23,2026-02-02 14:45,1658.0,46.80601990349819,48.67798009650181,77604.381,3103.7100000000014,2491.62624810791,3.999400497763137,sr4 Change of Character,Shotgun as market attempt to recover ,0.0,0.0,0.0,br4.1 PB 21e,Shotgun as market attempt to recover ,Violation of 21e,575.955
202512-035,TQQQ,CLOSED,2025-12-19 10:23,2026-01-02 09:05,623.0,53.795642054574635,52.152,33514.685,-1023.9889999999987,-1096.8800950622535,-3.055344246857754,sr8 TQQQ Strategy Exit,Market rebounded and reclaiming the 21e,0.0,0.0,0.0,br3.1 Reclaim 21e,Market rebounded and reclaiming the 21e,Sell signal triggered. ,575.955
202512-036,ASTS,CLOSED,2025-12-19 10:23,2025-12-26 08:34,274.0,78.89453248175182,77.04691605839416,21617.1019,-506.24690000000123,-195.7546404785171,-2.341881452665962,sr4 Change of Character,RKLB is the leader but out of position and wild ,0.0,0.0,0.0,br1.4 Double Bottom,RKLB is the leader but out of position and wild ,Round trip from more than 10% gain,575.955
202512-037,UPRO,CLOSED,2025-12-19 10:32,2026-01-02 09:05,271.0,115.708,115.265,31356.868,-120.05299999999941,-88.88874432372904,-0.38286030352265865,sr8 TQQQ Strategy Exit,Market is rebounding here. Increasing exposure. ,0.0,0.0,0.0,br3.1 Reclaim 21e,Market is rebounding here. Increasing exposure. ,Sell signal triggered. ,575.955
202512-038,TER,OPEN,2025-12-19 12:27,,160.0,225.66868749999998,0.0,36106.99,0.0,2267.3145861816447,9.686075373362607,,Initial pilot trades are working today. Adding more,0.0,0.0,0.0,br4.1 PB 21e,Initial pilot trades are working today. Adding more,,575.955
202512-039,GEV,CLOSED,2025-12-19 12:27,2026-01-08 08:48,31.0,667.0048709677419,648.852,20677.150999999998,-562.739,-145.2307729492204,-2.7215499852953635,sr1 Capital Protection,Initial pilot trades are working today. Adding more,0.0,0.0,0.0,br4.1 PB 21e,Initial pilot trades are working today. Adding more,Stopped out,575.955
202512-040,TSLA,CLOSED,2025-12-22 08:50,2025-12-22 08:50,73.0,494.43,486.148,36093.39,-604.5859999999986,-206.224198,-1.675060170297106,sr1 Capital Protection,Trying TSLA here with a defined risk. ,0.0,0.0,0.0,br1.3 Cup w/o Handle,Trying TSLA here with a defined risk. ,Bloomberg negative news ,575.955
202512-041,GOOGL,CLOSED,2025-12-22 10:25,2026-01-29 11:31,52.0,313.435,327.19,16298.619999999999,715.2599999999998,472.1607617187492,4.388469698661603,sr3 Portfolio Management,Nice consolidation and reclaim of 21e,0.0,0.0,0.0,br4.1 PB 21e,Nice consolidation and reclaim of 21e,Reducing exposure on market sell off ,575.955
202512-042,TSLA,CLOSED,2025-12-22 11:09,2025-12-26 09:10,30.0,493.89000000000004,475.14050000000003,14816.7,-562.4850000000004,-354.9000732421882,-3.7962906720119887,sr9 Breakout Failure,Retrying TSLA after being stopped out initially ,0.0,0.0,0.0,br1.3 Cup w/o Handle,Retrying TSLA after being stopped out initially ,Stopped out again on BO Failure,575.955
202512-043,BETA,CLOSED,2025-12-23 14:35,2025-12-24 08:45,245.0,31.77,30.366,7783.65,-343.97999999999996,-316.0744117736813,-4.419263456090651,sr1 Capital Protection,IPO. Inpulse buy really based on Greg Morton video I happened to watch. Not great,0.0,0.0,0.0,br1.5 IPO Base,IPO. Inpulse buy really based on Greg Morton video I happened to watch. Not great,Just not working. reducing exposure. ,579.4488500000001
202512-044,NVDA,CLOSED,2025-12-23 14:43,2026-01-07 08:33,98.0,186.59054999999998,187.205,18285.8739,60.216100000001376,126.36657851562632,0.32930392241194106,sr3 Portfolio Management,NVDA reclaims 50s after break of STL,0.0,0.0,0.0,br3.2 Reclaim 50s,NVDA reclaims 50s after break of STL,Reducing exposure ,1158.8977
202512-045,RKLB,CLOSED,2025-12-24 11:53,2025-12-26 08:44,160.0,76.12,72.47999999999999,12179.2,-582.4000000000001,-318.4004394531257,-4.781923279033106,sr1 Capital Protection,Buying the leader on a pullback,0.0,0.0,0.0,br1.2 Cup w Handle,Buying the leader on a pullback,Stopped out. Nasty reversal ,584.8950750000001
202512-046,ASTS,CLOSED,2025-12-29 09:04,2026-02-05 16:49,627.0,95.31594385964912,104.5811259968102,59763.0968,5809.269200000001,12197.9635170166,9.720495608587674,sr4 Change of Character,RS looks strong on both daily and weekly charts ,0.0,0.0,0.0,br4.3 PB 10w,RS looks strong on both daily and weekly charts ,violated 21e,574.4782000000001
202512-047,RKLB,CLOSED,2025-12-29 09:07,2025-12-31 15:45,213.0,71.91892018779342,69.221,15318.73,-574.656999999999,-312.8806500244136,-3.7513357830577276,sr1 Capital Protection,PB to 8e. Retrying here based on RS being so strong ,0.0,0.0,0.0,ns No Setup,PB to 8e. Retrying here based on RS being so strong ,Stopped Out on General Market Selloff to end year,574.4782000000001
202512-048,RDDT,CLOSED,2025-12-29 12:58,2026-01-09 10:28,87.0,237.99241379310345,237.41999999999996,20705.34,-49.800000000000836,1223.879787597656,-0.24051766355925974,sr1 Capital Protection,Buying this cup. Strong RS on red tape across the board ,0.0,0.0,0.0,br1.2 Cup w Handle,Buying this cup. Strong RS on red tape across the board ,nasty downside reversal. BO Failure,574.4782000000001
202601-001,RKLB,CLOSED,2026-01-02 08:38,2026-01-02 09:05,156.0,70.63000000000001,68.43,11018.28,-343.1999999999982,0.0,-3.114823729293485,sr1 Capital Protection,Retrying this here on the 1st day of trading ,0.0,0.0,0.0,br1.2 Cup w Handle,Retrying this here on the 1st day of trading ,Stopped out ,335.74978500000014
202601-002,RKLB,CLOSED,2026-01-02 09:05,2026-01-29 11:31,526.0,83.77011787072243,84.80756653992395,44063.081999999995,545.698000000003,5069.948974609375,1.2384471880564396,sr3 Portfolio Management,Upside reversal after selling ,0.0,0.0,0.0,br5.2 Upside Reversal,Upside reversal after selling ,Reducing space exposure,559.5829750000001
202601-003,BE,CLOSED,2026-01-02 09:05,2026-02-05 16:49,350.0,127.33304857142858,134.37334,44566.567,2464.101999999997,7250.1088349609345,5.529037046986359,sr1 Capital Protection,Break of STL on the daily chart,0.0,0.0,0.0,br8.1 Daily STL Break,Break of STL on the daily chart,Stopped out but was mistake ,559.5829750000001
202601-004,FIGR,CLOSED,2026-01-02 09:05,2026-01-30 14:40,1019.0,56.10784215112856,59.60526692836115,57173.891152000004,3563.875848000002,15032.47068991894,6.233397406038427,sr1 Capital Protection,Break of STL,0.0,0.0,0.0,br8.1 Daily STL Break,Break of STL,Stopped out ,335.74978500000014
202601-005,ALAB,CLOSED,2025-12-30 13:19,2026-01-06 11:44,126.0,180.39,164.61085714285716,22729.14,-1988.1720000000012,-1273.6795166015618,-8.747238126915498,sr4 Change of Character,Strong RS. Sell off day,0.0,0.0,0.0,br1.4 Double Bottom,Strong RS. Sell off day,Stopped out,559.5829750000001
202601-006,LITE,CLOSED,2026-01-05 12:34,2026-01-08 08:48,95.0,374.16815789473685,367.78818947368416,35545.975,-606.096999999999,1777.625463867189,-1.7051072589793894,sr1 Capital Protection,Buying this pb to the 21e. wider stop. ,0.0,0.0,0.0,br3.1 Reclaim 21e,Buying this pb to the 21e. wider stop. ,Stopped out,580.4773000000001
202601-007,FIX,CLOSED,2026-01-05 12:34,2026-01-06 11:44,11.0,1042.57,1007.43,11468.27,-386.53999999999985,-380.73862792968794,-3.3705170875816473,sr1 Capital Protection,Nice breakout. Small position. ,0.0,0.0,0.0,br1.1 Consolidation,Nice breakout. Small position. ,Stopped out,1160.9546
202601-008,ZETA,CLOSED,2026-01-05 22:21,2026-01-16 08:35,1442.0,22.656490291262134,21.59652219140083,32670.659,-1528.4739999999997,-1034.6000618743892,-4.678430269802638,sr1 Capital Protection, Break of STL. missed earlier buy signal. ,0.0,0.0,0.0,br8.1 Daily STL Break, Break of STL. missed earlier buy signal. ,Stopped Out,1194.2798
202601-009,UPRO,CLOSED,2026-01-06 09:13,2026-01-14 08:40,199.0,120.02,119.515,23883.98,-100.4949999999991,-29.849453430175345,-0.42076320613230755,sr1 Capital Protection,Follow up of SPY after break of STL. Swing Trader Add,0.0,0.0,0.0,br8.1 Daily STL Break,Follow up of SPY after break of STL. Swing Trader Add,Stopped Out,1194.2798
202601-010,VIAV,CLOSED,2026-01-06 12:50,2026-01-07 08:33,918.0,18.598,18.148000000000003,17072.964,-413.09999999999934,-155.14189494323728,-2.419615012366917,sr3 Portfolio Management,Nice consolidation and STL break. Weekly chart in play,0.0,0.0,0.0,br8.1 Daily STL Break,Nice consolidation and STL break. Weekly chart in play,Reducing exposure ,1194.2798
202601-011,LLY,CLOSED,2026-01-06 14:58,2026-01-08 12:27,23.0,1061.611,1081.4289999999999,24417.053000000004,455.8139999999996,675.713967773434,1.8667854798038057,sr4 Change of Character,Orderly pb to the 10W,0.0,0.0,0.0,br4.1 PB 21e,Orderly pb to the 10W,Huge downside reversal. Not getting traction,1194.2798
202601-012,OKLO,CLOSED,2026-01-07 08:48,2026-01-14 08:50,105.0,103.85714285714286,92.86,10905.0,-1154.7000000000003,-1203.735237121582,-10.58872077028886,sr1 Capital Protection,Hot heat stock but small risk. starter position,0.0,0.0,0.0,br3.4 Reclaim 10W,Hot heat stock but small risk. starter position,Stopped out,629.5300750000001
202601-013,TQQQ,CLOSED,2026-01-07 08:53,2026-01-08 09:00,455.0,55.38,53.504,25197.9,-853.5800000000022,-95.55083312988428,-3.3875045142650864,sr1 Capital Protection,Signal triggered ,0.0,0.0,0.0,br7.1 TQQQ Strategy,Signal triggered ,Stopped Out,1259.06015
202601-014,PLTR,CLOSED,2026-01-07 10:20,2026-01-08 12:27,137.0,182.549,177.566,25009.213,-682.6710000000005,-119.05400341796847,-2.729678059041684,sr1 Capital Protection,Power of 3. Reclaim of moving averages ,0.0,0.0,0.0,br3.1 Reclaim 21e,Power of 3. Reclaim of moving averages ,stopped out,1259.06015
202601-015,ENS,CLOSED,2026-01-08 08:47,2026-02-04 08:49,120.0,155.112,162.492,18613.44,885.5999999999995,1658.7597070312513,4.757852390530711,sr1 Capital Protection,Stock chart ,0.0,0.0,0.0,br1.1 Consolidation,Stock chart ,Stopped out on earnings gap down,620.31325
202601-016,OSS,CLOSED,2026-01-08 09:00,2026-02-02 08:19,1671.0,9.937316576900061,9.524633752244165,16605.256,-689.5929999999996,1531.5437661590568,-4.1528597933088145,sr2 Selling into Strength,Stock chart. Small cap. Risky,0.0,0.0,0.0,br6.1 Gapper,Stock chart. Small cap. Risky,volatility adjustments,1240.6265
202601-017,AMTM,CLOSED,2026-01-09 08:57,2026-01-29 12:21,650.0,33.79956923076923,35.409,21969.72,1046.1299999999987,624.2789089965809,4.761690180848908,sr3 Portfolio Management,Nice looking IPO base and RS new high,0.0,0.0,0.0,br1.5 IPO Base,Nice looking IPO base and RS new high,market selling off. reducing exposure. ,1220.4301
202601-018,WDC,OPEN,2026-01-09 09:10,,150.0,210.40884,0.0,31561.326,-708.3999999999987,3924.413848632816,16.11582495260343,sr1 Capital Protection,Not the leader but space is hot,0.0,0.0,0.0,br4.1 PB 21e,Not the leader but space is hot,Add buy didn't work on market selloff ,610.2150500000001
202601-019,LEU,CLOSED,2026-01-09 09:10,2026-01-14 08:40,40.0,312.9955,291.339,12519.82,-866.2599999999998,-589.0204394531247,-6.919109060673395,sr1 Capital Protection,More profitable than OKLO. Starting small,0.0,0.0,0.0,br1.1 Consolidation,More profitable than OKLO. Starting small,Stopped Out,610.2150500000001
202601-020,RDDT,CLOSED,2026-01-09 12:08,2026-01-15 11:59,105.0,240.95999999999998,234.31,25300.8,-698.2500000000006,-1133.475704956054,-2.75979415670651,sr4 Change of Character,Correcting my mistake here ,0.0,0.0,0.0,br1.3 Cup w/o Handle,Correcting my mistake here ,Another nasty downside reversal,1262.0017
202601-021,GDX,CLOSED,2026-01-09 12:08,2026-01-16 08:35,131.0,93.60484732824426,94.684,12262.234999999999,141.3690000000004,459.1750799560541,1.1528811835689041,sr1 Capital Protection,Gold is hot. Maybe a hedge. Chasing?,0.0,0.0,0.0,br1.1 Consolidation,Gold is hot. Maybe a hedge. Chasing?,Stopped Out,631.0008500000001
202601-022,STX,OPEN,2026-01-09 12:08,,70.0,342.59285714285716,0.0,23981.5,-960.0049999999999,1349.3249450683595,9.841795640954766,sr1 Capital Protection,Hot sector. Opportunity in PB,0.0,0.0,0.0,br4.1 PB 21e,Hot sector. Opportunity in PB,stopped out,1262.0017
202601-023,AEO,CLOSED,2026-01-14 14:33,2026-01-14 14:37,490.0,26.4,25.488000000000003,12936.0,-446.87999999999954,0.0,-3.454545454545451,sr1 Capital Protection,Anticipating Tariff Supreme Court Decision,0.0,0.0,0.0,br4.1 PB 21e,Anticipating Tariff Supreme Court Decision,Stopped Out,648.8168250000001
202601-024,SYNA,CLOSED,2026-01-14 14:33,2026-01-16 08:35,130.0,89.342,90.58,11614.46,160.93999999999994,166.14035705566494,1.3856864632535646,sr1 Capital Protection,Stock Talk Add. ,0.0,0.0,0.0,br1.1 Consolidation,Stock Talk Add. ,Bought extended. Will wait for better entry,1297.63365
202601-025,LEU,CLOSED,2026-01-14 08:06,2026-01-16 08:35,89.0,301.91,302.009,26869.99,8.81099999999907,1434.6798913574205,0.03279122917425376,sr1 Capital Protection,Restarting this after good action from pb,0.0,0.0,0.0,br4.1 PB 21e,Restarting this after good action from pb,Not moving up as expected,1263.6716
202601-026,AMD,CLOSED,2026-01-15 11:59,2026-01-20 12:00,106.0,232.73999999999998,228.369,24670.44,-463.326000000001,-50.880582275389315,-1.8780613560195967,sr1 Capital Protection,STL break buy ,0.0,0.0,0.0,br8.1 Daily STL Break,STL break buy ,Stopped out on sell off day,1263.6716
202601-027,RKT,CLOSED,2026-01-15 11:59,2026-01-16 11:30,807.0,23.661,22.812,19094.427,-685.1430000000001,-674.6513843078646,-3.588183086091037,sr1 Capital Protection,Buying this CHW. It's extended,0.0,0.0,0.0,br1.2 Cup w Handle,Buying this CHW. It's extended,Removing dead weight,1263.6716
202601-028,GEV,CLOSED,2026-01-16 11:30,2026-01-21 14:16,33.0,682.6750000000001,659.81,22528.275,-754.5450000000003,244.3655639648423,-3.349324349068006,sr1 Capital Protection,,0.0,0.0,0.0,br1.3 Cup w/o Handle,,Stopped out,652.514975
202601-029,LEU,CLOSED,2026-01-20 12:00,2026-01-26 14:57,45.0,327.39,288.074,14732.55,-1769.219999999999,0.0,-12.008919026237812,sr1 Capital Protection,Buying on sell off day. ,0.0,0.0,0.0,br1.7 Consolidation Pivot,Buying on sell off day. ,Stopped out,1377.4349
