Trade_ID,Ticker,Status,Open_Date,Closed_Date,Shares,Avg_Entry,Avg_Exit,Total_Cost,Realized_PL,Unrealized_PL,Return_Pct,Buy_Rule,Sell_Rule,Notes,Amount,Value,Stop_Loss
202511-039,CIEN,CLOSED,2025-11-26 13:12,2025-12-01 08:37,46.0,201.47000000000003,198.415,9267.62,-140.5300000000003,-152.25983154296955,-1.516354792276769,br8.1 Daily STL Break,,Break of STL and RS above moving averages,0.0,0.0,0.0
202511-040,PWR,CLOSED,2025-11-26 13:13,2025-11-26 13:13,20.0,457.31000000000006,459.669,9146.2,47.17999999999961,44.19978027343677,0.5158426450329056,br3.1 Reclaim 21e,,,0.0,0.0,0.0
202511-041,CLS,CLOSED,2025-11-28 08:30,2025-12-01 08:32,56.0,338.6255,330.09999999999997,18963.028,-477.42799999999966,-89.90827343750061,-2.517678083900945,br3.1 Reclaim 21e,,,0.0,0.0,0.0
202511-042,BE,CLOSED,2025-11-28 09:39,2025-12-01 10:07,89.0,105.51,101.595,9390.39,-348.43500000000057,-232.29869140624945,-3.710548763150419,br3.2 Reclaim 50s,,Reclaims both the 50s and the 21e,0.0,0.0,0.0
202512-001,CRDO,CLOSED,2025-12-02 09:19,2025-12-03 10:40,95.0,199.68342105263156,179.112,18969.925,-1954.2850000000003,-1797.3921173095696,-10.30201753565183,br6.1 Gapper,,Massive earnings gap. ,0.0,0.0,0.0
202512-002,ALAB,CLOSED,2025-12-02 09:19,2025-12-02 11:28,53.0,177.195,151.27,9391.335,-1374.0249999999992,-162.44474121093663,-14.63077400603854,br8.1 Daily STL Break,,,0.0,0.0,0.0
202512-003,U,CLOSED,2025-12-02 09:19,2025-12-12 08:37,775.0,47.268196129032255,47.895,36632.852,485.7730000000006,-858.8521182556142,1.326058369684131,br1.2 Cup w Handle,,,0.0,0.0,0.0
202512-004,MDB,CLOSED,2025-12-02 12:20,2025-12-04 12:46,60.0,405.72419999999994,397.1607499999999,24343.451999999997,-513.8069999999993,-444.2574836425774,-2.1106579296970676,br6.1 Gapper,,Monster earnings,0.0,0.0,0.0
202512-005,GEV,CLOSED,2025-12-02 12:30,2025-12-03 10:40,32.0,604.75,584.09,19352.0,-661.119999999999,-156.16015625,-3.4162877221992507,br8.1 Daily STL Break,,Monster earnings,0.0,0.0,0.0
202512-006,NAIL,CLOSED,2025-12-03 11:14,2025-12-08 08:35,319.0,64.84145768025078,59.54680250783699,20684.425,-1688.995,-1270.0848052978508,-8.165540013802655,br9.1 21e Strategy,,,0.0,0.0,0.0
202512-007,GOOGL,CLOSED,2025-12-03 13:55,2025-12-11 08:30,120.0,320.977,314.972,38517.24,-720.6000000000029,-281.03882812499796,-1.8708505593858824,br3.1 Reclaim 21e,,PB to the 8e. Mishandled GOOGL. Buying it again here. ,0.0,0.0,0.0
202512-008,PLTR,OPEN,2025-12-03 14:23,,172.0,179.19620930232557,0.0,30821.748,0.0,752.2932597656254,2.4407871343495033,br1.4 Double Bottom,,Db entry here on my biggest winners,0.0,0.0,0.0
202512-009,SNDK,CLOSED,2025-12-04 08:31,2025-12-15 09:33,175.0,216.17600000000002,204.434,37830.8,-2054.849999999998,-1749.3012817382842,-5.431685293464579,br8.1 Daily STL Break,,Break of daily stl. previous big leader,0.0,0.0,0.0
202512-010,LLY,CLOSED,2025-12-04 08:31,2025-12-04 12:54,38.0,1024.41,1006.06,38927.58,-697.3000000000052,0.0,-1.791274977792108,br4.1 PB 21e,,PB from 21e and rebounding ,0.0,0.0,0.0
202512-011,RDDT,CLOSED,2025-12-04 08:31,2025-12-15 08:32,162.0,233.85839506172837,219.737,37885.06,-2287.666000000001,-1470.700197753904,-6.038438371220743,br1.1 Consolidation,,Nice consolidation breakout,0.0,0.0,0.0
202512-012,APP,CLOSED,2025-12-04 11:08,2025-12-12 09:44,27.0,696.5160740740741,671.15,18805.934,-684.884000000002,-697.8444614257824,-3.641850492509449,br1.1 Consolidation,,Double bottom entry. buying late. missed the move ,0.0,0.0,0.0
202512-013,GEV,OPEN,2025-12-08 08:42,,51.0,621.2098039215687,665.75,31681.7,-790.0099999999993,2383.901318359378,6.286875125886114,br8.1 Daily STL Break,,Break of STL. 2nd try,0.0,0.0,0.0
202512-014,ARKK,CLOSED,2025-12-09 11:47,2025-12-11 08:30,334.0,82.737,81.842,27634.158,-298.9299999999987,-102.5710249023432,-1.081740938153421,br3.1 Reclaim 21e,,"Webby 3-day rule, RS not confirming ",0.0,0.0,0.0
202512-015,ETHA,CLOSED,2025-12-09 14:31,2025-12-11 08:30,440.0,25.5,24.025,11220.0,-649.0000000000007,-587.3995971679688,-5.784313725490202,br3.1 Reclaim 21e,,,0.0,0.0,0.0
202512-016,LLY,OPEN,2025-12-11 11:49,,30.0,1020.9453333333332,0.0,30628.36,0.0,196.94029296874945,0.6429997981241876,br3.1 Reclaim 21e,,Reclaim of 21e by LLY after multiple days pullback ,0.0,0.0,0.0
202512-017,ASTS,CLOSED,2025-12-12 08:30,2025-12-12 12:24,702.0,83.207,82.67,58411.314,-376.9739999999944,0.0,-0.6453783936447559,br1.1 Consolidation,,Put wrong market buy order on IBKR,0.0,0.0,0.0
202512-018,ASTS,CLOSED,2025-12-12 08:51,2025-12-12 09:44,100.0,83.16,81.338,8316.0,-182.20000000000027,0.0,-2.190957190957194,br1.1 Consolidation,,anticipated buy point,0.0,0.0,0.0
202512-019,ULTA,CLOSED,2025-12-12 08:51,2025-12-15 09:21,15.0,599.09,597.2990000000001,8986.35,-26.865000000000805,37.500402832030886,-0.2989534126759007,br1.1 Consolidation,,,0.0,0.0,0.0
202512-020,TQQQ,CLOSED,2025-12-15 15:24,2025-12-15 09:26,225.0,53.727,51.93,12088.575,-404.32499999999936,0.0,-3.3446870288681616,br7.1 TQQQ Strategy,,,0.0,0.0,0.0
